_id,CODIGO,DESCRIPCIÓN,TIPO DE COMPRA,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACÉN CDPA SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDDI SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDCH SEPTIEMBRE,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE,MONTO DE EXISTENCIAS EN B/.
469,209834001,CANULA NASOFARINGEA  DE 20 FR A  26 FR.  (SE SOLOCITA TAMAÑ0 26FR) ,TRAMITE USUAL,3.810000000000000053290705182007513940334320068359375,6340,0,0,6340,24155.4000000000014551915228366851806640625
470,209834201,"FILTRO DE C02 DESECHABLE (Se Solicita Con filtros de CO2 desechables (50 unidades) con su tubería según fabricante, o Con filtros de CO2 desechables (100 unidades) sin tubería según fabricante)",TRAMITE USUAL,10,0,0,0,0,0
471,209834501,SISTEMA DE DOS PIEZAS PARA COLOSTOMIA /ILEOSTOMIA PARA ADULTO ABIERTO.  (SE SOLICITO DIAMETRO EXTERNO DE 50MM),TRAMITE USUAL,4.54999999999999982236431605997495353221893310546875,0,0,0,0,0
472,209834601,SISTEMA DE DOS PIEZAS PARA COLOSTOMIA/ILEOSTONIA PARA ADULTO ABIERTA SE SOLICITA DIAMETRO EXTERNO 57MM A 60MM,TRAMITE USUAL,3.79999999999999982236431605997495353221893310546875,0,0,0,0,0
473,209834701,CANULA NASOFARINGEA  DE 32 FR A 36 FR.  (SE SOLOCITA TAMAÑ0 36FR)        ,TRAMITE USUAL,3.689999999999999946709294817992486059665679931640625,3900,0,0,3900,14391
474,209834801,ENVASE PARA DESECHOS PUNZOCORTANTE SE SOLICITA TAMAÑO 7.6 LITROS,TRAMITE USUAL,5.5,28,96,0,124,682
475,209834901,ENVASE PARA DESECHOS PUNZOCORTANTE SE SOLICITA TAMAÑO 22.7 LITROS,TRAMITE USUAL,8.5800000000000000710542735760100185871124267578125,0,0,0,0,0
476,209835001,ENVASE PARA DESECHOS PUNZOCORTANTE SE SOLICITA TAMAÑO 1.4 LITROS,TRAMITE USUAL,5.57500000000000017763568394002504646778106689453125,0,0,0,0,0
477,209847501,GUANTES DE NITRILO CON PUÑO EXTENDIDO. SE (SOLICITA TAMAÑO EXTRA GRANDE),TRAMITE USUAL,1.649999999999999911182158029987476766109466552734375,0,0,0,0,0
478,209851201,COBERTOR CÁMARA DE VIDEO (Se solicita tamaño  17CM X 242CM),TRAMITE USUAL,2.770000000000000017763568394002504646778106689453125,0,120,0,120,332.3999999999999772626324556767940521240234375
479,209854501,LAMINA PROTECTORA DE SUPERFICIES AISLANTE DE FLUIDOS CONTAMINANTES.                           ,TRAMITE USUAL,18.5,13830,9750,2800,26380,488030
480,209865701,APOSITO CON MATRIZ DE COLAGENO (Se solicita 4 pulgadas x 4 pulgadas (10cm x 10cm),TRAMITE USUAL,51.659999999999996589394868351519107818603515625,0,0,0,0,0
481,209868301,TERMOMETRO TIMPANICO DIGITAL   ( SE SOLICITA FUNDA O CUBERTOR DESECHABLE) ,TRAMITE USUAL,0.05000000000000000277555756156289135105907917022705078125,8805000,244200,65600,9114800,455740
482,209870701,"SOLUCIÓN DE GLUCONATO DE CLORHEXIDINA AL 2% Y ALCOHOL AL 70%, PARA LA ASEPSIA PRE QUIRÚRGICA DE LA PIEL Y PARA ACCESOS VASCULARES    SE SOLICITA TUBO APLICADOR CON ESPONJA DE 35ML  ENTINTADO",TRAMITE USUAL,9,0,0,0,0,0
483,209870801,CATETER DE SUCCION NASO-FARINGEA CALIBRE 14FR LONGITUD 60CM ,TRAMITE USUAL,0.25,0,0,0,0,0
484,209870901,CATETER DE SUCCION NASO-FARINGEA CALIBRE 16FR LONGITUD 60CM ,TRAMITE USUAL,0.25,0,0,0,0,0
485,209871001,CATETER DE SUCCION NASO-FARINGEA CALIBRE 18FR LONGITUD 60CM ,TRAMITE USUAL,0.25,1200,2300,0,3500,875
486,209871201,TIJERA LAPAROSCÓPICA PARA BISTURI ARMINICO CON CONTROL MANUAL Y ALTA FRECUENCIA. SE SOLICITA VASTAGO DE 17 CM ,TRAMITE USUAL,1090,0,0,0,0,0
487,209871301,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE
LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL
O PEDIÁTRICO  (SE SOLICITA DOBLE LUMEN 4FR X 5M, DE POLIURETANO)",TRAMITE USUAL,205,0,0,0,0,0
488,209871401,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE
LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL
O PEDIÁTRICO.                                                                        SE SOLICITA 5FR X 8CM, DE DOS LUMENS DE POLIURETANO",TRAMITE USUAL,205,0,0,0,0,0
489,209871501,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL O PEDIÁTRICO,  SE SOLICITA 5FR X 12CM, DE POLIURETANO DE DOS LUMEN.",TRAMITE USUAL,205,0,0,0,0,0
490,209871601,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL O PEDIÁTRICO.   SE SOLICITA DE TRES LUMENES 5FR X 12CM, DE POLIURETANO",TRAMITE USUAL,205,0,0,0,0,0
491,209871701,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL O PEDIÁTRICO                                                                                                                                  (SE SOLICITA 5FR X 15M, TRIPLE LUMEN DE POLIURETANO)",TRAMITE USUAL,205,0,0,0,0,0
492,209871801,"SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE O TRIPLE LUMEN CON 2 ANTIBIOTICOS (MINOCICLINA Y RIFAMPICINA), NEONATAL
O PEDIÁTRICO.   SE SOLICITA 5FR X 8CM, DE TRES LUMENS DE POLIURETANO",TRAMITE USUAL,205,0,0,0,0,0
493,209871901,SISTEMA DE CATERIZACION VENOSA CENTRAL DE DOBLE   LUMEN CON 2 ANTIBIOTICOS 4FR X 8CM,TRAMITE USUAL,205,0,0,0,0,0
494,209872001,"TUBO DE EXTENSIÓN DE VENOCLISIS. SE SOLICITA DE 25"" DE LONGITUD",TRAMITE USUAL,0.59999999999999997779553950749686919152736663818359375,9148,400,1600,11148,6688.8000000000001818989403545856475830078125
495,209884401,"SISTEMA CERRADO (ESPIGA) UNIDIRECCIONAL PARA EXTRACCIÓN DE SOLUCION EN BOTELLA O BOLSA, CON O SIN FILTRO DE AIRE Y CONECTOR LIBRE DE AGUJA. SE SOLICITA CON FILTRO",TRAMITE USUAL,2.410000000000000142108547152020037174224853515625,2200,0,0,2200,5302
496,209910801,ESTIMULADOR NERVIO VAGO (PROTESIS) ,TRAMITE USUAL,25783.330000000001746229827404022216796875,0,0,0,0,0
497,209968301,MICROESFERAS DE POLIESTIRENO CARGADAS NEGATIVAMENTE,TRAMITE USUAL,27.280000000000001136868377216160297393798828125,886,0,0,886,24170.080000000001746229827404022216796875
498,209975301,CEPILLO PLANO PARA LIMPIEZA DE 75MM X 20MM X 15MM (RIGIDO) ,TRAMITE USUAL,25,14428,500,0,14928,373200
499,209975501,CEPILLO PARA LIMPIAR 75mm x 20mm x 15mm (FLEXIBLE),TRAMITE USUAL,25,12228,800,0,13028,325700
500,209975701,ESPONJA TEREFTALATO DE POLIETILENO      (SE SOLICITA ESPONJA),TRAMITE USUAL,0.90000000000000002220446049250313080847263336181640625,3680,0,6440,10120,9108
501,209991001,"PELICULA DE SILICONA, CON PROTECCIÓN DE CLORHEXIDINA Y PLATA SE SOLICITA TAMAÑO: 10 cm X 12 cm.",TRAMITE USUAL,35.9500000000000028421709430404007434844970703125,4350,0,100,4450,159977.5
502,209991101,"PELICULA DE SILICONA, CON PROTECCIÓN DE CLORHEXIDINA Y PLATA SE SOLICITA TAMAÑO: 6 cm X 20 cm.",TRAMITE USUAL,29.5,0,0,0,0,0
503,209991201,"APOSITO PROTECTOR, SE SOLICITA TAMAÑO 15CM X 15CM",TRAMITE USUAL,23.375,200,1360,0,1560,36465
504,209991301,"APOSITO PROTECTOR, SE SOLICITA TAMAÑO 20CM X 20CM",TRAMITE USUAL,37.0799999999999982946974341757595539093017578125,0,0,0,0,0
505,209991401,"APOSITO ESPUMA , SE SOLICITA Tamaños con borde, 12.5X 12.5 CM",TRAMITE USUAL,33,0,160,0,160,5280
506,209991501,"APOSITO ESPUMA, se solicita Tamaños sin borde 10CM X 20CM",TRAMITE USUAL,27,0,120,0,120,3240
507,209991801,"APOSITO ESPUMA , se solicita Tamaños con borde 20CMX 26CM PARA TALON.",TRAMITE USUAL,58.60000000000000142108547152020037174224853515625,0,0,0,0,0
508,209992601,ESTABILIZADOR DE CATETER SUPRA PUBICO O URETERAL,TRAMITE USUAL,22,0,0,0,0,0
509,,Total general,"",,37466870,2186684,1643492,41297046,34314563.9524099826812744140625
