Insumo;Fecha;Consumo
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2023-09-01;2242.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2023-10-01;13740.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2023-11-01;-680.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2023-12-01;-8290.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2024-01-01;-5200.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2024-02-01;-1830.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2024-03-01;-3220.0
JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO;2024-04-01;-4770.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-01-01;0.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-02-01;-250.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-03-01;-11300.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-04-01;-23650.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-05-01;27400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-06-01;-300.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-07-01;-900.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-08-01;-6550.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-09-01;-13100.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-10-01;20050.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-11-01;-7400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2022-12-01;6400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-01-01;-15400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-02-01;3400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-03-01;34220.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-04-01;-37570.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-05-01;-4850.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-06-01;-600.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-07-01;-2200.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-08-01;-2200.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-09-01;-400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-10-01;10400.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-11-01;0.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2023-12-01;0.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2024-01-01;-2600.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2024-02-01;0.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2024-03-01;2600.0
JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR;2024-04-01;0.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-01-01;0.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-02-01;-6350.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-03-01;-27550.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-04-01;-70800.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-05-01;86602.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-06-01;-2300.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-07-01;-6850.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-08-01;-21313.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-09-01;-36401.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-10-01;47662.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-11-01;-20275.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2022-12-01;15650.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-01-01;-17775.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-02-01;12950.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-03-01;-38900.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-04-01;19932.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-05-01;-10350.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-06-01;16243.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-07-01;-12250.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-08-01;-1075.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-09-01;-17800.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-10-01;21562.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-11-01;-1426.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2023-12-01;-5116.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2024-01-01;-13539.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2024-02-01;-7936.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2024-03-01;-660.0
JUEGO DE BOLSA DESECHABLE PARA CADÁVER;2024-04-01;-650.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-01-01;0.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-02-01;45550.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-03-01;-49250.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-04-01;-124400.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-05-01;264200.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-06-01;-8400.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-07-01;-1850.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-08-01;-67400.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-09-01;-124400.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-10-01;177050.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-11-01;-65750.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2022-12-01;45000.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-01-01;-74400.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-02-01;32750.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-03-01;-176242.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-04-01;135492.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-05-01;-39250.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-06-01;58100.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-07-01;-55890.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-08-01;-44050.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-09-01;-15280.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-10-01;37840.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-11-01;-3730.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2023-12-01;-22150.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2024-01-01;-24280.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2024-02-01;-18120.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2024-03-01;-8640.0
JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE;2024-04-01;-480.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-01-01;0.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-02-01;-4000.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-03-01;-190414.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-04-01;-538362.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-05-01;652376.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-06-01;-15774.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-07-01;-37582.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-08-01;-176080.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-09-01;-285760.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-10-01;358120.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-11-01;-125000.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2022-12-01;112600.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-01-01;-139200.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-02-01;101500.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-03-01;0.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-04-01;-112200.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-05-01;-61600.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-06-01;194600.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-07-01;-243100.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-08-01;-59900.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-09-01;-87000.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-10-01;59800.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-11-01;-10800.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2023-12-01;-22000.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2024-01-01;-50490.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2024-02-01;15390.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2024-03-01;20100.0
LLAVE DE TRES VIAS CON DOS (2) CONECTORES,ESTÉRIL.;2024-04-01;-3000.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-01-01;0.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-02-01;98.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-03-01;-59.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-04-01;-483.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-05-01;636.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-06-01;-104.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-07-01;-140.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-08-01;-45.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-09-01;-282.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-10-01;459.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-11-01;65.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2022-12-01;52.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-01-01;-218.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-02-01;59.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-03-01;-482.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-04-01;420.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-05-01;-120.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-06-01;180.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-07-01;-198.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-08-01;-42.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-09-01;-122.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-10-01;53.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-11-01;-46.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2023-12-01;-50.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2024-01-01;-30.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2024-02-01;-18.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2024-03-01;9.0
MALLA EXPANDIBLE TUBULAR            (SE SOLICITA TAMAÑO 1);2024-04-01;0.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-01-01;0.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-02-01;-2073.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-03-01;-2257.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-04-01;-1975.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-05-01;1305.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-06-01;-326.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-07-01;-815.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-08-01;-149.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-09-01;-15.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-10-01;906.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-11-01;1455.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2022-12-01;536.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-01-01;-1118.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-02-01;-133.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-03-01;-1146.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-04-01;27549.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-05-01;-7576.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-06-01;11727.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-07-01;-7262.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-08-01;-450.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-09-01;-12628.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-10-01;10890.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-11-01;-523.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2023-12-01;-1111.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2024-01-01;-6482.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2024-02-01;-1160.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2024-03-01;2220.0
MALLA EXPANDIBLE TUBULAR.   (SE SOLICITA TAMAÑO 8 SIN CODIFICADOR DE COLORES);2024-04-01;-1622.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-01-01;0.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-02-01;-420.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-03-01;-1956.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-04-01;-5328.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-05-01;2688.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-06-01;0.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-07-01;3532.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-08-01;-724.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-09-01;-4148.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-10-01;1196.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-11-01;4452.0
PROTECTOR PLÁSTICO PARA EL OJO;2022-12-01;756.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-01-01;-1968.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-02-01;4392.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-03-01;0.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-04-01;-336.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-05-01;-2748.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-06-01;2508.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-07-01;-1920.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-08-01;-1920.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-09-01;-3288.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-10-01;1656.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-11-01;0.0
PROTECTOR PLÁSTICO PARA EL OJO;2023-12-01;1032.0
PROTECTOR PLÁSTICO PARA EL OJO;2024-01-01;-2064.0
PROTECTOR PLÁSTICO PARA EL OJO;2024-02-01;0.0
PROTECTOR PLÁSTICO PARA EL OJO;2024-03-01;1032.0
PROTECTOR PLÁSTICO PARA EL OJO;2024-04-01;-2400.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-01-01;0.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-02-01;128.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-03-01;-1236.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-04-01;-1948.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-05-01;4212.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-06-01;-280.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-07-01;-1344.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-08-01;-665.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-09-01;-1334.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-10-01;1699.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-11-01;485.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2022-12-01;2508.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-01-01;-1189.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-02-01;917.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-03-01;-4945.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-04-01;1694.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-05-01;-1263.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-06-01;175.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-07-01;2285.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-08-01;-1495.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-09-01;-1140.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-10-01;256.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-11-01;0.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2023-12-01;144.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2024-01-01;-288.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2024-02-01;0.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2024-03-01;144.0
ROPA DESECHABLE DE NEUROCIRUGÍA;2024-04-01;0.0
"SET DE ROPA
";2022-01-01;0.0
"SET DE ROPA
";2022-02-01;-1200.0
"SET DE ROPA
";2022-03-01;-8940.0
"SET DE ROPA
";2022-04-01;-24020.0
"SET DE ROPA
";2022-05-01;30840.0
"SET DE ROPA
";2022-06-01;-4730.0
"SET DE ROPA
";2022-07-01;-1110.0
"SET DE ROPA
";2022-08-01;-6276.0
"SET DE ROPA
";2022-09-01;-12484.0
"SET DE ROPA
";2022-10-01;16910.0
"SET DE ROPA
";2022-11-01;-5900.0
"SET DE ROPA
";2022-12-01;32618.0
"SET DE ROPA
";2023-01-01;7534.0
"SET DE ROPA
";2023-02-01;11294.0
"SET DE ROPA
";2023-03-01;-68696.0
"SET DE ROPA
";2023-04-01;72168.0
"SET DE ROPA
";2023-05-01;-13218.0
"SET DE ROPA
";2023-06-01;40620.0
"SET DE ROPA
";2023-07-01;-33232.0
"SET DE ROPA
";2023-08-01;-50920.0
"SET DE ROPA
";2023-09-01;1878.0
"SET DE ROPA
";2023-10-01;-2022.0
"SET DE ROPA
";2023-11-01;-9136.0
"SET DE ROPA
";2023-12-01;-5304.0
"SET DE ROPA
";2024-01-01;9696.0
"SET DE ROPA
";2024-02-01;-4600.0
"SET DE ROPA
";2024-03-01;-4770.0
"SET DE ROPA
";2024-04-01;-510.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-01-01;0.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-02-01;-264.0
